fighter,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
Jake O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021219706451245875,0.020459952418715305,0.020150746039070914,0.018475452196382428,0.018647711816067745,0.017977253271370917,0.01742894353788401,0.01750521678645954,0.01742894353788401,0.017130383306200977,0.016631799163179917,0.0169432918395574,0.016755659853302952,0.016835016835016835,0.01679491468718635,0.017480409885473176,0.03349998299493249,0.0259683578832515,0.03474399164054336,0.03436988543371522,0.024854819976771195,0.02455482044698989,0.060123784261715295,0.011861322941609282,0.011220052708548513,0.01333421809334216,0.014619837583341231,0.03826924703923474,0.03915919435812634,0.03652800242058504,0.020557226158437216,0.024402187345526443,0.09616287738026869,0.09375533986134771,0.1250298596115584,0.11326979641557647,0.09886707737544059,0.09586051254836621,0.1455353027842374,0.14921616796941337,0.006369426751592357,0.006349206349206349,0.006329113924050633,0.006289308176100628,0.006153846153846155,0.006230529595015577,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03530399420517997,0.01082398465088768,0.03781398180187108,0.03824650775342817,0.049506131549609846,0.00802446738928824,0.007708959552813377,0.013232810667593282,0.01827898023262884,0.016786406310423982,0.01938885347859938,0.006369426751592357,0.006369426751592357,0.006349206349206349,0.006329113924050633,0.006289308176100628,0.006153846153846155,0.006230529595015577,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antoni Hardonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017977253271370917,0.01742894353788401,0.01750521678645954,0.01742894353788401,0.017130383306200977,0.01785216178521618,0.01727754725680037,0.017112766271015427,0.017107097915178723,0.017609010817441734,0.019773310167949087,0.01427008581890729,0.014878462750803114,0.01487473254714629,0.018530901722391087,0.006032338603269397,0.012484776669629046,0.013287159838883966,0.012964915200946921,0.011187685406265826,0.012461844724618447,0.012740544127405442,0.019352193521935214,0.01890350712089842,0.017387012824969027,0.01637190824042035,0.02791857756174365,0.029412145825189303,0.025729240359193464,0.023283381992684322,0.023647716749166013,0.017274895514198023,0.017662002566125448,0.021612032389801715,0.025622777753172045,0.018637719836311645,0.018580046314350226,0.007283695475377208,0.008300431852601363,0.00793605571383349,0.06142588265835927,0.061530952185904264,0.06404936814472638,0.04847638557549355,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilson Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.02984734563681932,0.02877393420078282,0.028166160081053698,0.0249980097126025,0.023254213966288267,0.022220827317808046,0.021737825016513543,0.0625782227784731,0.060375363468146974,0.1272323368462424,0.10922925265948519,0.11009334904293437,0.07194184603686858,0.07922249411849501,0.05795143116323272,0.048047126715823535,0.050758271151012044,0.26036575479959345,0.2505574645693944,0.24671897344456276,0.245145339678658,0.2494113274198095,0.24295051353874883,0.2628110510265392,0.23186527420569972,0.24226785803140477,0.15845743040778498,0.17084953212488052,0.026802544196639178,0.02556442205529427,0.02713497255055269,0.047587091567718835,0.07008702246658444,0.035287656382546925,0.035237143773213346,0.03484698931288239,0.011665155799670916,0.014301905402683952,0.02515031171677654,0.024211569428960737,0.18500097711710278,0.17085218611567418,0.2321139975699582,0.11650307670588164,0.13197900020356867,0.12795840796090088,0.12630137306312458,0.11471854575624561,0.00826737849485805,0.0014880887031012895,0.004581031156830216,0.006440804101847761,0.0028530874953188023,0.0029544669920069265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junie Browning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007352941176470588,0.007272727272727273,0.011366259045091155,0.01202066941304333,0.029891461195809002,0.02762899928198922,0.030008585678280023,0.04027297193387159,0.03492010405053884,0.006600187207446397,0.001267204556241101,0.001302809911505564,0.0012098224124531673,0.0011972724923892655,0.0016024850489706715,0.0028154842065095755,0.0017951909193438635,0.002043323339956637,0.001028732167972674,0.0008713105701380208,0.000995251661918329,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rolando Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007380073800738007,0.007246376811594203,0.0072992700729927005,0.006920415224913495,0.006920415224913495,0.026213626148408747,0.020702239099045457,0.049687901213692445,0.03286320343481466,0.019805446984235708,0.020555468141013406,0.022055576718253728,0.03106641034965781,0.033085590108059636,0.03961494649544391,0.047849983662219944,0.01514705757310362,0.010227554338665448,0.0039143894138052955,0.005120608595049479,0.0042033557880813725,0.0027958270744626993,0.0029347394299162736,0.0021664131927669594,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.03212211713953874,0.031993680260689245,0.04532861774241084,0.0439993341840981,0.057629693943998264,0.057013934970139346,0.057013934970139346,0.05783791171245046,0.05274799947527219,0.1649210158563611,0.5092489090110197,0.508576295441924,0.512949646971386,0.07296111233872835,0.0851260185550062,0.03995711383435171,0.025336638300750988,0.022303165685093416,0.02648677111502309,0.03437676379771578,0.006369426751592357,0.006349206349206349,0.006329113924050633,0.006289308176100628,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luigi Fioravanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.013986013986013986,0.013986013986013986,0.015037593984962405,0.014492753623188404,0.014184397163120567,0.012578616352201257,0.11441140978808674,0.20586839457280728,0.25047240302149326,0.20421088854336059,0.19098762028173946,0.19533321125768435,0.18522495819330442,0.19498691383645972,0.17644134002195438,0.18378427729945992,0.20984369329360897,0.2084331593964316,0.19727688821199876,0.23276383752445784,0.274164106957462,0.07008206557997397,0.0574358583821903,0.04845473152769128,0.027980019031502903,0.03384258955038522,0.04920608113982848,0.04030465400701335,0.045978738886540284,0.06339087861238188,0.05411818961241303,0.11237691409673035,0.08492104325999242,0.23893287369180058,0.26705025402101884,0.26662512905512137,0.03843258654608536,0.037193955626296994,0.04118484552311181,0.03057510130708796,0.02917103573274713,0.030523551327899266,0.03467401716759925,0.08835206107787395,0.07228891902175413,0.02396597327816393,0.03489990283590045,0.047468817525748795,0.006086284066663457,0.006369426751592357,0.006349206349206349,0.006329113924050633,0.006289308176100628,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dale Hartt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0012962699597841459,0.0012925136480977297,0.0012023119494383864,0.0009686696628382255,0.0008727660806019826,0.0006945366069453659,0.0006671090466710903,0.00341975959442134,0.003344187213752431,0.0039808029391834995,0.0027764428211371696,0.0037478430914849596,0.009288704853922209,0.00955869071200038,0.017080323335371406,0.020699726814816362,0.009947563547502565,0.00978995203533461,0.010113010343199032,0.009454730168139166,0.006369426751592357,0.006349206349206349,0.006329113924050633,0.006289308176100628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin McCully,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025127350518266325,0.019377274427779482,0.02043098745226403,0.020665397820570187,0.013774019518700373,0.023276960029075575,0.018865957890348135,0.027716376854308,0.026921618672437194,0.018748643368786625,0.018951559389515597,0.01904445919044459,0.01325224363354745,0.013055210489993096,0.023538809122750724,0.021290288991413556,0.024795179509712377,0.01678229982577809,0.012182949242735566,0.007353266888150609,0.007342995169082125,0.007845982531231513,0.008012334445455465,0.012023539085226628,0.006369426751592357,0.006369426751592357,0.006349206349206349,0.006329113924050633,0.0062893081761006275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pete Sell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.13002114164904863,0.09360126916975145,0.09077380952380952,0.08322981366459627,0.0012422360248447205,0.0012422360248447205,0.001081081081081081,0.0010252904989747095,0.0008207934336525308,0.00036909448818897637,0.00034176349965823647,0.013986013986013986,0.013986013986013986,0.015037593984962405,0.014492753623188404,0.017291455589327938,0.015656927527001565,0.016103657837403963,0.0059736781537045175,0.004813947436898257,0.015426164018154012,0.03688241884118173,0.017531490881744688,0.015641091610083858,0.009996183400158655,0.012447709506533039,0.019690478658329184,0.023622271816684057,0.02628751646218894,0.02575877153362099,0.025708524903347067,0.015533656062701707,0.024534911403598265,0.012751033935096785,0.009058466903900162,0.007074489430089898,0.004403340766977121,0.004370708094112345,0.008914754512045145,0.28955492707528546,0.2481032561462548,0.16206358448675154,0.11862409850241648,0.149543330972726,0.5105269414038677,0.5141173429534412,0.5085712951061325,0.5036526809712542,0.5027086391868999,0.34856994612260916,0.0026518636272096475,0.0021626297577854664,0.0019617242660720925,0.008971427959117803,0.007169410446819089,0.010198283074537254,0.01014178731685779,0.008241798193269232,0.01126477652036758,0.006369426751592357,0.006369426751592357,0.006349206349206349,0.006329113924050633,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hermes Franca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18494623655913978,0.45566502463054187,0.45566502463054187,0.43874643874643876,0.43874643874643876,0.3560606060606061,0.40476190476190477,0.3038461538461538,0.31721194879089615,0.31721194879089615,0.2975609756097561,,,,,,,,,,,,,,,,,,,,,,,,0.02228359801644592,0.0325466882843932,0.03168733644328137,0.03055775839280994,0.030097933651233144,0.022363965109443145,0.022605414417971998,0.020230961407431993,0.04863226026988245,0.048020182001749345,0.0435721570920376,0.04206019711745684,0.019376280487682158,0.019580890908691737,0.020478305926219402,0.01800098205822113,0.017606687483736685,0.006550469567701774,0.009097306235353372,0.003773326752050157,0.0044519793288266265,0.01108119523713269,0.012245141403522765,0.012060751649591044,0.0032796790268054604,0.00290903942765453,0.0045375007321501746,0.006002550437579126,0.004519832817775753,0.0013962917406951845,0.0013306982872200261,0.0012789319358662427,0.0014336671487767219,0.001205580271324216,0.0013658700397830837,0.0011237486373913462,0.001751885250224121,0.0017907840951319213,0.013517550794641259,0.013978143746972968,0.024030017395142163,0.025442433826874843,0.0030311017450066285,0.00301229432560946,0.0018249662734292115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Bielkheden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005500613427509227,0.009617718343452538,0.007772565474747757,0.0032836597444960616,0.005610686217240618,0.005741483527325727,0.05121287060476714,0.0469607147994674,0.06448250821354556,0.06721133777655523,0.05989080947611002,0.023924039276272298,0.01936216084670457,0.01775852649765693,0.014771496957714651,0.026652094429503063,0.02089671520106301,0.014879954190327014,0.01870582298368036,0.006389776357827476,0.006369426751592357,0.006369426751592357,0.006349206349206349,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per Eklund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002075918565280268,0.0028585350825742215,0.0027263672000514103,0.00359348667758085,0.010890564532767382,0.010229386957735124,0.009996113375675419,0.009942774986570606,0.008069965355738215,0.00791145408536713,0.006955767785021256,0.0025391418088938278,0.002486511576765325,0.0023773690078037904,0.002387851794552585,0.004899646680377576,0.003179097874750049,0.0064516129032258064,0.006349206349206349,0.006389776357827476,0.006369426751592357,0.006369426751592357,0.006349206349206349,0.006329113924050633,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryo Chonan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003687213758135747,0.006684202289889704,0.006233832240378886,0.00572119904872518,0.026646445837716703,0.05134185457580066,0.05365311819699118,0.03961010281894262,0.04693893770333132,0.03376040430851314,0.03437906269394588,0.033180603322895845,0.03351523925038003,0.026299051406122792,0.02602057781916492,0.021848011891490153,0.04840517841947287,0.04857825019865198,0.056127485878868615,0.0289596402434514,0.010323845369163793,0.013972371929807256,0.008908549490751715,0.007615413858673055,0.0017336748334625194,0.002205448091524041,0.0017890527622091222,0.006101478768145432,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.008230452674897118,0.00851063829787234,0.008620689655172414,0.00851063829787234,0.03998672639787622,0.039827523781310686,0.05985853227232538,0.05812017977029351,0.07133166919904493,0.07057730590577306,0.07057730590577306,0.07158671586715867,0.03506684005498233,0.15994705921399963,0.4753091430174764,0.47367276703709793,0.458827882262665,0.06585619140549404,0.07739573542243681,0.03237716257045394,0.018719776349094157,0.01410846159846142,0.014210732834661613,0.024625663414047837,0.00036561459202431103,0.000393623833114279,0.0002973070061677656,0.0009225663720435855,0.0015045603599734654,0.0009171431718160693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rory Markham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0002589284062956592,0.0006385210910932638,0.0006423989635668467,0.0006353208834960659,0.002714292222287302,0.0026034882991404734,0.0020126467206759177,0.0028716532749201175,0.0027599174041012023,0.0028244501070588024,0.0010953099947981291,0.0021345554900372168,0.0029851090938047453,0.016939828500745522,0.014454931233248392,0.014559125025748515,0.02959096783504708,0.0233651066718159,0.0014640786772314545,0.0012245064638427047,0.0016567960187387602,0.0014777674919287122,0.0013507225681352588,0.003350601576961668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Loughran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016193794591007133,0.01612850136598532,0.015266725611553197,0.014814403817344503,0.029086173214673324,0.028772395487723954,0.028772395487723954,0.02919229192291923,0.028669301712779975,0.1522600546031162,0.5015859284890427,0.5012495194156094,0.5014715719063545,0.05706354193483367,0.06940199138247412,0.03285752903911472,0.025718525265788585,0.023173678079718624,0.023314490325774626,0.03326341422991882,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0009589643428027266,0.001187228846803315,0.001077837962074415,0.0009082459437069366,0.0012105577809908322,0.0011362051156659626,0.0008055801159249433,0.0010505215437801574,0.007389690612910715,0.008450400803381018,0.00914226251518886,0.05976122914067572,0.05750401419431866,0.05295604174575022,0.019812072228492877,0.017444561504538398,0.02482077905990949,0.05060063952050318,0.04685085737491366,0.05299549956962473,0.0522495115387255,0.05545073241773959,0.06935534438216188,0.032591810758718226,0.03379556989170139,0.07758067452941579,0.07767077568916018,0.05248875564779375,0.022090733683326248,0.0006483377409195164,0.0007668039716761763,0.001824138567387585,0.002103804025620777,0.0021078308720529847,0.0029745875554870885,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Buchholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0008974360745448929,0.0007635275312042988,0.0010811056555737409,0.001066333962101987,0.0009266002822050444,0.0017518485238744068,0.0017447690425867574,0.0014117066415916986,0.0009347893932868688,0.0009363985446577154,0.0010708123992795525,0.0009634720510632919,0.004931438203270925,0.004845389714954937,0.00425333730746978,0.02255659504942857,0.02061954476170148,0.014767586680630074,0.009962842614579682,0.005384995341805978,0.0057608566956393065,0.003919887747009578,0.002229354801389984,0.0035100516813242515,0.0028190683255218296,0.0005372296046071508,0.0005371886900549321,0.0010189071973279325,0.0016674867963481744,0.003077518503444428,0.004776994325767677,0.005538917814661239,0.005062980563072134,0.005687660089479526,0.006390861839064493,0.007173348815849123,0.005336019263603984,0.012983765581044773,0.007469899307643563,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
