fighter,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
Joachim Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015313935681470138,0.0015479876160990713,0.0015174506828528073,0.0015337423312883436,0.0030721966205837174,0.0030864197530864196,0.003125,0.0031746031746031746,0.004807692307692308,0.00631911532385466,0.0064516129032258064,0.00644122383252818,0.006482982171799027,0.006514657980456026,0.0065040650406504065,0.006622516556291391,0.006644518272425249,0.00667779632721202,0.006734006734006734,0.00676818950930626,0.006711409395973154,0.006734006734006734,0.0066555740432612314,0.006825938566552901,0.0051635111876075735,0.005128205128205128,0.005128205128205128,0.005145797598627788,0.00338409475465313,0.0033613445378151263,0.00338409475465313,0.0033003300330033004,0.0016420361247947454,,,,,,,,,,,,,,,,,,,,,
Josh Stansbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015479876160990713,0.0015360983102918587,0.0015220700152207,0.0015313935681470138,0.0015479876160990713,0.0030349013657056147,0.003067484662576687,0.0030721966205837174,0.0030864197530864196,0.003125,0.0031746031746031746,0.003205128205128205,0.004739336492890996,0.004838709677419355,0.004830917874396135,0.004862236628849271,0.004885993485342019,0.004878048780487805,0.004966887417218543,0.0049833887043189366,0.005008347245409015,0.005050505050505051,0.005076142131979695,0.0050335570469798654,0.003367003367003367,0.0033277870216306157,0.0034129692832764505,0.0034423407917383822,0.003418803418803419,0.0017094017094017094,0.0017152658662092624,0.001692047377326565,0.0016806722689075631,0.001692047377326565,0.0016501650165016502,0.0016420361247947454,,,,,,,,,,,,,,,,,,,,,
Dong Hyun Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037735849056603774,0.0038314176245210726,0.0035971223021582736,0.007380073800738007,0.007462686567164179,0.007352941176470588,0.007380073800738007,0.007142857142857143,0.010344827586206896,0.010135135135135136,0.010101010101010102,0.010101010101010102,0.010067114093959731,0.013468013468013467,0.013333333333333334,0.013333333333333334,0.012987012987012988,0.012987012987012988,0.012618296529968454,0.012307692307692308,0.0125,0.0125,0.012345679012345678,0.0125,0.012578616352201259,0.012048192771084338,0.012121212121212121,0.00906344410876133,0.008902077151335312,0.008902077151335312,0.0084985835694051,0.011396011396011397,0.008595988538681949,0.008450704225352112,0.008310249307479225,0.008264462809917356,0.007874015748031496,0.010443864229765013,0.007936507936507936,0.0078125,0.007653061224489796,0.007444168734491315,0.007142857142857143,0.009592326139088728,0.009389671361502348,0.0091324200913242,0.009433962264150943,0.009237875288683603,0.0066815144766146995,0.008658008658008658,0.008583690987124463,0.008620689655172414,0.008565310492505354,0.010752688172043012,0.011037527593818985,0.008639308855291577,0.008639308855291577,0.010706638115631691,0.01059322033898305,0.01016260162601626,0.009940357852882704,0.008,0.007905138339920948,0.007766990291262136,0.009671179883945842,0.009596928982725527,0.009523809523809525,0.007407407407407408,0.0073937153419593345,0.009009009009009009,0.008912655971479501,0.008635578583765112,0.008517887563884156,0.006589785831960461,0.006514657980456026,0.007911392405063292,0.00782472613458529,0.006259780907668232,0.006153846153846154,0.006125574272588055,0.0061823802163833074,0.00473186119873817,0.0047169811320754715,0.004761904761904762,0.006369426751592357,0.006299212598425197,0.0061633281972265025,0.006269592476489028,0.004724409448818898,0.004754358161648178,0.006191950464396285,0.00625,0.0061823802163833074,0.00463678516228748,0.004629629629629629,0.0046439628482972135,0.004622496147919877,0.0046439628482972135,0.004608294930875576,0.0030441400304414,0.0030627871362940277,0.0030959752321981426,0.0030349013657056147,0.004601226993865031,0.004608294930875576,0.004629629629629629,0.0046875,0.004761904761904762,0.003205128205128205,0.004739336492890996,0.004838709677419355,0.004830917874396135,0.004862236628849271,0.004885993485342019,0.0032520325203252032,0.0033112582781456954,0.0033222591362126247,0.00333889816360601,0.003367003367003367,0.00338409475465313,0.003355704697986577,0.003367003367003367,0.0033277870216306157,0.0034129692832764505,0.0034423407917383822,0.003418803418803419,0.003418803418803419,0.0017152658662092624,0.001692047377326565,0.0016806722689075631,0.001692047377326565,0.0016501650165016502,0.0016420361247947454,,,,,,,,,,,,,,,,,,,,,
Tarec Saffiedine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001851851851851852,0.0018484288354898336,0.0018018018018018018,0.0017825311942959,0.0017271157167530224,0.0017035775127768314,0.0016474464579901153,0.0016286644951140066,0.0015822784810126582,0.003129890453834116,0.003129890453834116,0.003076923076923077,0.0030627871362940277,0.0030911901081916537,0.0031545741324921135,0.0031446540880503146,0.0031746031746031746,0.0031847133757961785,0.0031496062992125984,0.0030816640986132513,0.003134796238244514,0.0031496062992125984,0.003169572107765452,0.0030959752321981426,0.0015625,0.0030911901081916537,0.0030911901081916537,0.0030864197530864196,0.0030959752321981426,0.004622496147919877,0.0046439628482972135,0.004608294930875576,0.0045662100456621,0.0030627871362940277,0.0030959752321981426,0.0030349013657056147,0.004601226993865031,0.004608294930875576,0.004629629629629629,0.0046875,0.004761904761904762,0.004807692307692308,0.00631911532385466,0.0064516129032258064,0.00644122383252818,0.006482982171799027,0.006514657980456026,0.0065040650406504065,0.006622516556291391,0.0049833887043189366,0.005008347245409015,0.005050505050505051,0.005076142131979695,0.003355704697986577,0.003367003367003367,0.0033277870216306157,0.0034129692832764505,0.0034423407917383822,0.003418803418803419,0.003418803418803419,0.0017152658662092624,0.001692047377326565,0.0016806722689075631,0.001692047377326565,0.0016501650165016502,0.0016420361247947454,,,,,,,,,,,,,,,,,,,,,
Naoki Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001579778830963665,0.0016129032258064516,0.001610305958132045,0.0016207455429497568,0.0016286644951140066,0.0016260162601626016,0.0016556291390728477,0.0016611295681063123,0.001669449081803005,0.0016835016835016834,0.001692047377326565,0.0016778523489932886,0.003367003367003367,0.0033277870216306157,0.0034129692832764505,0.0034423407917383822,0.003418803418803419,0.003418803418803419,0.003430531732418525,0.00338409475465313,0.0033613445378151263,0.00338409475465313,0.0033003300330033004,0.003284072249589491,0.001658374792703151,0.0016474464579901153,0.0016286644951140066,0.0016025641025641025,0.0015873015873015873,0.0016181229773462784,0.0016155088852988692,0.0016181229773462784,0.0016051364365971107,0.0016207455429497568,0.0016207455429497568,0.0016474464579901153,,,,,,,,,
Kwan Ho Kwak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015174506828528073,0.0015337423312883436,0.0015360983102918587,0.0015432098765432098,0.0015625,0.0015873015873015873,0.0016025641025641025,0.00315955766192733,0.0032258064516129032,0.00322061191626409,0.0032414910858995136,0.003257328990228013,0.0032520325203252032,0.0033112582781456954,0.0033222591362126247,0.00333889816360601,0.003367003367003367,0.00338409475465313,0.003355704697986577,0.003367003367003367,0.0033277870216306157,0.0034129692832764505,0.0034423407917383822,0.003418803418803419,0.0017094017094017094,0.0017152658662092624,0.001692047377326565,0.0016806722689075631,0.001692047377326565,0.0016501650165016502,0.0016420361247947454,,,,,,,,,,,,,,,,,,,,,
Kiichi Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001851851851851852,0.0018484288354898336,0.0018018018018018018,0.0017825311942959,0.0017271157167530224,0.0017035775127768314,0.0032948929159802307,0.003257328990228013,0.0031645569620253164,0.004694835680751174,0.004694835680751174,0.004615384615384616,0.004594180704441042,0.00463678516228748,0.006309148264984227,0.006289308176100629,0.006349206349206349,0.006369426751592357,0.006299212598425197,0.0061633281972265025,0.006269592476489028,0.006299212598425197,0.006339144215530904,0.006191950464396285,0.0046875,0.00463678516228748,0.00463678516228748,0.004629629629629629,0.0046439628482972135,0.004622496147919877,0.0030959752321981426,0.0030721966205837174,0.0030441400304414,0.0015313935681470138,0.0015479876160990713,0.0015174506828528073,0.0015337423312883436,0.0015360983102918587,,,,0.0016025641025641025,0.001579778830963665,0.0016129032258064516,0.001610305958132045,0.0016207455429497568,0.0016286644951140066,0.0016260162601626016,0.0016556291390728477,0.0016611295681063123,0.001669449081803005,0.0016835016835016834,0.001692047377326565,0.0016778523489932886,0.0016835016835016834,0.0016638935108153079,0.0017064846416382253,0.0017211703958691911,0.0017094017094017094,0.0017094017094017094,0.0017152658662092624,0.001692047377326565,0.0016806722689075631,0.001692047377326565,0.0016501650165016502,,,,,,,,,,,,,,,,,,,,,,
Paulo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015432098765432098,0.0015625,0.0015873015873015873,0.003205128205128205,0.00315955766192733,0.0032258064516129032,0.00322061191626409,0.0032414910858995136,0.004885993485342019,0.004878048780487805,0.004966887417218543,0.0049833887043189366,0.005008347245409015,0.005050505050505051,0.005076142131979695,0.0050335570469798654,0.006734006734006734,0.0066555740432612314,0.006825938566552901,0.0068846815834767644,0.006837606837606838,0.006837606837606838,0.00686106346483705,0.00676818950930626,0.0067226890756302525,0.005076142131979695,0.0049504950495049506,0.003284072249589491,0.003316749585406302,0.0032948929159802307,0.004885993485342019,0.004807692307692308,0.0031746031746031746,0.003236245954692557,0.0032310177705977385,0.003236245954692557,0.0032102728731942215,0.0032414910858995136,0.0032414910858995136,0.0032948929159802307,0.001652892561983471,0.0016181229773462784,0.0016025641025641025,0.0031746031746031746,0.003134796238244514,0.003205128205128205,0.003205128205128205,0.0032102728731942215,0.003205128205128205
Erick Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026041666666666665,0.002551020408163265,0.0024813895781637717,0.002380952380952381,0.002398081534772182,0.004694835680751174,0.0045662100456621,0.0047169811320754715,0.004618937644341801,0.0066815144766146995,0.006493506493506494,0.006437768240343348,0.00646551724137931,0.006423982869379015,0.008602150537634409,0.008830022075055188,0.008639308855291577,0.008639308855291577,0.008565310492505354,0.00847457627118644,0.008130081300813009,0.009940357852882704,0.01,0.009881422924901186,0.007766990291262136,0.009671179883945842,0.009596928982725527,0.009523809523809525,0.009259259259259259,0.0073937153419593345,0.009009009009009009,0.008912655971479501,0.010362694300518135,0.008517887563884156,0.008237232289950576,0.008143322475570033,0.007911392405063292,0.00782472613458529,0.006259780907668232,0.006153846153846154,0.007656967840735069,0.0077279752704791345,0.007886435331230283,0.009433962264150943,0.009523809523809525,0.007961783439490446,0.007874015748031496,0.007704160246533128,0.009404388714733543,0.007874015748031496,0.00792393026941363,0.007739938080495356,0.0078125,0.0077279752704791345,0.0077279752704791345,0.007716049382716049,0.006191950464396285,0.0061633281972265025,0.006191950464396285,0.006144393241167435,0.0060882800608828,0.007656967840735069,0.007739938080495356,0.007587253414264037,0.006134969325153374,0.006144393241167435,0.006172839506172839,0.0046875,0.004761904761904762,0.00641025641025641,0.00631911532385466,0.0064516129032258064,0.004830917874396135,0.004862236628849271,0.004885993485342019,0.004878048780487805,0.006622516556291391,0.006644518272425249,0.005008347245409015,0.005050505050505051,0.005076142131979695,0.0050335570469798654,0.005050505050505051,0.004991680532445923,0.005119453924914676,0.0034423407917383822,0.003418803418803419,0.003418803418803419,0.003430531732418525,0.00338409475465313,0.0033613445378151263,0.00338409475465313,0.0033003300330033004,0.0016420361247947454,0.001658374792703151,0.0016474464579901153,0.0016286644951140066,0.0016025641025641025,0.0015873015873015873,0.0016181229773462784,,,,,,,,,,,,,,,
Marco Beltran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015384615384615385,0.0015313935681470138,0.0015455950540958269,0.0015772870662460567,0.0015723270440251573,0.0015873015873015873,0.0015923566878980893,0.0015748031496062992,0.0015408320493066256,0.001567398119122257,0.0015748031496062992,0.001584786053882726,0.0030959752321981426,0.003125,0.0030911901081916537,0.0030911901081916537,0.0030864197530864196,0.0030959752321981426,0.0030816640986132513,0.0046439628482972135,0.004608294930875576,0.0045662100456621,0.004594180704441042,0.006191950464396285,0.004552352048558422,0.004601226993865031,0.004608294930875576,0.004629629629629629,0.0046875,0.004761904761904762,0.00641025641025641,0.00631911532385466,0.0064516129032258064,0.00644122383252818,0.008103727714748784,0.008143322475570033,0.0065040650406504065,0.006622516556291391,0.006644518272425249,0.00667779632721202,0.006734006734006734,0.00676818950930626,0.006711409395973154,0.005050505050505051,0.004991680532445923,0.005119453924914676,0.0051635111876075735,0.003418803418803419,0.003418803418803419,0.003430531732418525,0.00338409475465313,0.0033613445378151263,0.00338409475465313,0.0033003300330033004,0.0016420361247947454,0.001658374792703151,0.0016474464579901153,0.0016286644951140066,,,,,,,,,,,,,,,,,,
Luan Chagas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015408320493066256,0.0015479876160990713,0.0015360983102918587,0.0015220700152207,0.0030627871362940277,0.0030959752321981426,0.0030349013657056147,0.003067484662576687,0.0030721966205837174,0.0030864197530864196,0.003125,0.0031746031746031746,0.004807692307692308,0.004739336492890996,0.004838709677419355,0.004830917874396135,0.004862236628849271,0.004885993485342019,0.004878048780487805,0.004966887417218543,0.0049833887043189366,0.005008347245409015,0.005050505050505051,0.00676818950930626,0.0050335570469798654,0.005050505050505051,0.004991680532445923,0.005119453924914676,0.0034423407917383822,0.003418803418803419,0.003418803418803419,0.003430531732418525,0.00338409475465313,0.0033613445378151263,0.00338409475465313,0.0033003300330033004,0.0016420361247947454,0.001658374792703151,0.0016474464579901153,0.0016286644951140066,0.0016025641025641025,0.0015873015873015873,0.0016181229773462784,0.0016155088852988692,0.0016181229773462784,0.0016051364365971107,0.0016207455429497568,,,,,,,,,,,
Oliver Enkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016025641025641025,0.001579778830963665,0.0016129032258064516,0.001610305958132045,0.0016207455429497568,0.0016286644951140066,0.0016260162601626016,0.0016556291390728477,0.0016611295681063123,0.001669449081803005,0.003367003367003367,0.00338409475465313,0.003355704697986577,0.003367003367003367,0.0033277870216306157,0.0034129692832764505,0.0034423407917383822,0.003418803418803419,0.003418803418803419,0.003430531732418525,0.00338409475465313,0.0033613445378151263,0.00338409475465313,0.0033003300330033004,0.0016420361247947454,0.001658374792703151,0.0016474464579901153,0.0016286644951140066,0.0016025641025641025,0.0015873015873015873,0.0016181229773462784,0.0016155088852988692,0.0016181229773462784,0.0016051364365971107,,,,,,,,,,,,
Nicholas Musoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019193857965451055,0.0019047619047619048,0.001851851851851852,0.0018484288354898336,0.0036036036036036037,0.0035650623885918,0.0034542314335060447,0.0034071550255536627,0.004942339373970346,0.004885993485342019,0.004746835443037975,0.006259780907668232,0.006259780907668232,0.006153846153846154,0.006125574272588055,0.0077279752704791345,0.007886435331230283,0.007861635220125786,0.007936507936507936,0.007961783439490446,0.007874015748031496,0.007704160246533128,0.007836990595611285,0.007874015748031496,0.006339144215530904,0.006191950464396285,0.00625,0.0061823802163833074,0.00463678516228748,0.004629629629629629,0.0046439628482972135,0.004622496147919877,0.0030959752321981426,0.0030721966205837174,0.0030441400304414,0.0015313935681470138,0.0015479876160990713,0.0015174506828528073,0.0015337423312883436,,,,,0.0016025641025641025,0.001579778830963665,0.0016129032258064516,0.001610305958132045,0.0016207455429497568,0.0016286644951140066,0.0016260162601626016,0.0016556291390728477,0.0016611295681063123,0.001669449081803005,0.0016835016835016834,0.001692047377326565,0.0016778523489932886,0.0016835016835016834,0.0016638935108153079,0.0017064846416382253,0.0017211703958691911,0.0017094017094017094,0.0017094017094017094,0.0017152658662092624,0.001692047377326565,0.0016806722689075631,0.001692047377326565,0.0016501650165016502,,,,,,,,,,,,,,,,,,,,,,
Reza Madadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023094688221709007,0.0022271714922048997,0.0021645021645021645,0.002145922746781116,0.0021551724137931034,0.0021413276231263384,0.004301075268817204,0.004415011037527594,0.004319654427645789,0.004319654427645789,0.004282655246252677,0.006355932203389831,0.006097560975609756,0.005964214711729622,0.006,0.005928853754940711,0.005825242718446602,0.005802707930367505,0.005758157389635317,0.005714285714285714,0.005555555555555556,0.005545286506469501,0.005405405405405406,0.0053475935828877,0.0034542314335060447,0.0034071550255536627,0.0032948929159802307,0.003257328990228013,0.0031645569620253164,0.003129890453834116,0.001564945226917058,0.0015384615384615385,0.0015313935681470138,0.0015455950540958269,0.0015772870662460567,,,,,,,,0.001584786053882726,0.0015479876160990713,0.0015625,0.0015455950540958269,0.0015455950540958269,0.0015432098765432098,0.0030959752321981426,0.0030816640986132513,0.0030959752321981426,0.0030721966205837174,0.0030441400304414,0.0030627871362940277,0.0030959752321981426,0.0030349013657056147,0.003067484662576687,0.0030721966205837174,0.0030864197530864196,0.0046875,0.004761904761904762,0.00641025641025641,0.00631911532385466,0.0064516129032258064,0.00644122383252818,0.006482982171799027,0.004885993485342019,0.004878048780487805,0.004966887417218543,0.0049833887043189366,0.005008347245409015,0.005050505050505051,0.00338409475465313,0.003355704697986577,0.003367003367003367,0.0033277870216306157,0.0034129692832764505,0.0034423407917383822,0.003418803418803419,0.003418803418803419,0.003430531732418525,0.00338409475465313,0.0033613445378151263,0.001692047377326565,0.0016501650165016502,,,,,,,,,,,,,,,,,,,,,,
