fighter,pearson
Augusto Montano,0.2710444231710618
Yancy Medeiros,0.006121672063019289
Taylor Lapilus,-0.021805896850378825
Jessin Ayari,-0.05664914407596841
Jarjis Danho,0.1899094812049737
Scott Askham,0.03769307672875331
Shane Campbell,0.2649541779865945
Jeremy Kennedy,0.12019571435535159
Rick Story,-0.23671129742977043
Hyun Gyu Lim,0.7427079779279531
Anthony Johnson,-0.18673760736526235
Nate Diaz,-0.47352243418207096
Alberto Uda,0.03786693788686857
Viktor Pesta,0.2808255456988576
Francisco Rivera,-0.006353074742580823
Michael Graves,-0.10964712896297263
Cesar Arzamendia,0.03295390276168096
Jim Alers,0.47461029335979543
Michael McDonald,-0.02310197112666349
Cain Velasquez,-0.06467231696380155
Brock Lesnar,0.08846884167476
Cory Hendricks,-0.07173288356305038
Russell Doane,0.049591207155991385
Anthony Birchak,-0.09333734187515066
Tamdan McCrory,0.1790475531743502
Rory MacDonald,-0.11458049512479287
Steve Bosse,0.0527454213615659
Chris Beal,0.10029618702767823
Ali Bagautinov,-0.039525263457206666
Dan Henderson,0.12986236125160558
Kevin Casey,-0.01596265274799829
Chris Camozzi,0.4822115942176741
Antonio Silva,0.04518770190977549
Albert Tumenov,0.04941434999713357
Jon Tuck,0.32494511823291167
Yan Cabral,0.5102148398681148
Yuta Sasaki,0.13189104232905943
Efrain Escudero,0.5795373861169799
Oluwale Bamgbose,0.15773541996026208
Igor Pokrajac,-0.03143654790822276
Ian Entwistle,-0.03378729779852693
Filip Pejic,-0.10437852554142474
Robert Whiteford,-0.08556281254325501
James Te Huna,0.07600753403705456
Brendan O'Reilly,-0.23032558419606888
Julian Erosa,-0.026988953344605944
Mike Wilkinson,0.12320948479163582
Norman Parke,-0.021862116826551238
Teemu Packalen,-0.1680502003135374
Daniel Sarafian,0.49075928432752675
Jonavin Webb,0.38248984431537825
Noad Lahat,-0.11554736697189746
Josh Barnett,0.033734915878729746
Matt Dwyer,0.3733688289072531
George Sullivan,-0.10758333177260378
Damon Jackson,0.2257847102333203
Maximo Blanco,0.6063140819301808
Patrick Cote,-0.1779324468841661
Diego Brandao,0.08343147135442065
Lorenz Larkin,0.23947059856980357
Sheldon Westcott,0.40615822410950114
Josh Samman,0.11768907568702681
Sarah Kaufman,nan
Hayder Hassan,0.07221842048015807
Joe Proctor,0.2184011248118879
