fighter,pearson
Te Edwards,0.17256180509729332
Lina Lansberg,-0.11810830215876884
Ryan LaFlare,0.5045780070125366
Gray Maynard,0.006585229285084212
Luis Henrique,-0.08435162932027782
Augusto Sakai,-0.1361386340345152
Thales Leites,-0.24826160800621372
Aleksei Kunchenko,-0.09501409764970048
Khalid Murtazaliev,-0.07660756180176062
Adam Yandiev,0.7604738799183055
Robert Sanchez,-0.21254793874545735
John Moraga,0.5687182967686948
James Krause,-0.06874304724650965
Jake Ellenberger,0.3741284128106113
Justin Gaethje,-0.1440682184984659
TJ Dillashaw,-0.204358986555736
Demetrious Johnson,-0.23558358209925298
Matt Sayles,0.04149480139949334
Danielle Taylor,nan
Kajan Johnson,0.39071136209469975
Eddie Alvarez,0.24671453778614488
Jordan Mein,0.4097782121466305
Dustin Ortiz,0.7261467415515244
Emil Meek,0.5235670558578671
Vitor Miranda,0.5653786530120339
Davey Grant,-0.13743449272895436
Justin Ledet,0.1809572430263517
Jeremy Kimball,-0.04039509868890212
Damian Stasiak,0.38727124764182475
Myles Jury,0.34620809139572906
Randy Brown,-0.4128478186759048
Sage Northcutt,0.3865686371543777
Kurt Holobaugh,-0.15750406369098532
Justin Scoggins,0.4163587243277541
Jessica Aguilar,nan
Gokhan Saki,0.13177673099371642
Jamie Moyle,nan
Jay Cucciniello,-0.12833704698997037
John Gunther,-0.2534027011684383
Matt Bessette,0.3562088108707833
Tyler Diamond,0.3309449496748088
Felipe Arantes,-0.14960713668228726
Rolando Dy,0.029242106815140657
Shinsho Anzai,0.028340084188929547
Viviane Pereira,nan
Jenel Lausa,0.2602916376986036
CM Punk,0.4949922521572946
Rashad Coulter,0.056732989098099054
Rashad Evans,-0.1043986957182666
Mike Santiago,0.19724008934462917
Jarred Brooks,0.020362284050572405
Johnny Eduardo,0.5241880718658949
Eric Spicely,0.31600258584813584
Daniel Kelly,-0.15568538062854875
Brad Scott,-0.14748824331653165
Alexa Grasso,nan
Diego Rivas,0.2844237443729475
Poliana Botelho,nan
Henry Briones,0.7268506564927311
Vitor Belfort,0.5307226863619625
Alberto Mina,0.48076982357290826
Justin Willis,0.04635246376621617
Matthew Lopez,0.27097069510105665
Dhiego Lima,0.07744070917873264
Bec Rawlings,nan
Tom Duquesnoy,0.13327520692547967
Mark Godbeer,0.14583538849707378
Mike Pyle,0.4047483182067516
CB Dollaway,0.19884707092201528
Bryan Caraway,0.4278216906810853
Jordan Johnson,0.5593644752586401
Maryna Moroz,nan
Albert Morales,0.06740144375827281
Steven Peterson,0.049578932230694914
Oskar Piechota,0.2077250749813116
Joshua Burkman,-0.21993702452943154
Rob Wilkinson,0.14632388300922367
Tyson Pedro,-0.0656100810047174
Damien Brown,-0.03230877811595175
Timothy Johnson,-0.2687192386312122
Alan Patrick,-0.13638801317131044
Lyoto Machida,0.11777813650173283
Maia Stevenson,nan
Iuri Alcantara,0.29184658433141397
Jordan Rinaldi,0.3034361441757954
Vinc Pichel,-0.1866533633420715
Austin Arnett,0.16246003369796203
Sabah Homasi,0.22316676872198857
Mads Burnell,-0.1747173860330371
Kalindra Faria,nan
Julian Marquez,-0.022468964690152846
Carls John De Tomas,-0.07092208585537021
Antonio Braga Neto,0.45661131237265795
David Teymur,0.3343277741435694
Amanda Cooper,nan
Barb Honchak,nan
Christina Marks,nan
DeAnna Bennett,nan
Nicco Montano,nan
Joe Soto,0.7517659195607127
Ariel Beck,nan
Karine Gevorgyan,nan
Michael Bisping,-0.5305037306033138
Kailin Curran,nan
Wang Guan,-0.08043053771097143
Cyril Asker,0.17711498497426387
Ryan Benoit,0.584005502046484
Anthony Hamilton,0.32780530691528514
Alex Chambers,nan
Nate Marquardt,-0.1710830659633795
Jake Collier,-0.1701383780685778
Johny Hendricks,0.14450152126100083
Hacran Dias,0.7868809134831485
Marcelo Golm,0.06371322064560955
Artem Lobov,-0.08082989043809019
Marcin Held,0.5343953068569078
Salim Touahri,-0.01238072961250684
Pearl Gonzalez,nan
Takanori Gomi,0.7339183911556224
Syuri Kondo,nan
Daichi Abe,-0.0313476606006632
Hector Lombard,0.7671973039309863
Luke Rockhold,0.3307600991735378
Jason Saggo,0.595807982830441
Mitch Clarke,0.5040997930837596
Francimar Barroso,0.5181888466918294
Bojan Mihajlovic,0.1027042508432397
Alvaro Herrera Mendoza,-0.1367720405637055
Damian Grabowski,0.25226332471528023
Rafael Natal,0.5194902603629232
Frankie Perez,0.6406490009526298
James Mulheron,0.015389653936806094
